Bandwidth_F1	Centroid	Std Dev	F1_Freq	F2_Freq	F1_Amp	F2_Amp	nPeaks	P0_Amp	P0_Freq	P1_Amp	P1_Fre	Filename	Vowel	Directionality	Context
21.6817	3113	194	187.5	953.125	66.3654	4.21608	9	27.4086	78.125	39.2816	281.25	abd_138.txt.nfeats	aa	NV	m
14.5092	3128	195	218.75	1015.62	61.4344	2.48347	6	28.6431	140.625	36.5004	218.75	abd_139.txt.nfeats	oh	VN	m
24.0726	3310	207	250	921.875	39.1906	2.4031	10	29.6388	171.875	32.9001	250	abd_139.txt.nfeats	oh	VN	m
28.9337	3870	242	375	2062.5	42.5892	11.9117	11	38.0454	218.75	40.5617	437.5	abd_139.txt.nfeats	oh	VN	m
42.425	3629	226	328.125	1921.88	27.0967	6.04404	17	35.9591	218.75	35.148	437.5	abd_139.txt.nfeats	oh	VN	m
46.0556	3832	239	296.875	1953.12	29.565	12.7137	19	40.3148	203.125	32.503	437.5	abd_139.txt.nfeats	oh	VN	m
19.3554	3582	224	359.375	718.75	56.131	5.07716	8	33.5869	171.875	35.8185	390.625	abd_139.txt.nfeats	aa	NV	m
544.677	3501	218	203.125	359.375	17.6945	57.7071	8	26.9168	140.625	37.3503	359.375	abd_139.txt.nfeats	aa	NV	m
16.1059	3387	211	390.625	1500	56.0334	5.2382	6	32.5645	171.875	35.7499	390.625	abd_139.txt.nfeats	aa	NV	m
13.0886	3426	214	375	1375	99.4481	7.7057	5	30.9388	171.875	40.0269	390.625	abd_139.txt.nfeats	aa	NV	m
10.4276	3149	197	375	1234.38	92.2623	7.77131	4	31.8794	171.875	38.0293	390.625	abd_139.txt.nfeats	aa	NV	m
8.31861	3087	193	359.375	1265.62	126.407	7.21684	3	33.0218	187.5	40.1627	390.625	abd_139.txt.nfeats	aa	NV	m
8.31663	2922	182	359.375	1109.38	155.882	4.38427	4	37.1505	187.5	43.052	390.625	abd_139.txt.nfeats	aa	NV	m
13.8104	2985	186	359.375	1156.25	89.2366	3.40745	6	36.8181	187.5	42.9023	390.625	abd_139.txt.nfeats	aa	NV	m
20.679	3267	204	406.25	750	47.2076	5.22164	9	34.7796	203.125	37.8051	437.5	abd_13.txt.nfeats	oh	VN	m
19.431	3484	217	406.25	531.25	82.7791	23.0016	8	35.7059	203.125	0	0	abd_13.txt.nfeats	oh	VN	m
15.6502	3436	214	421.875	718.75	57.0716	5.4351	7	30.1787	218.75	39.2233	437.5	abd_13.txt.nfeats	oh	VN	m
11.9149	3674	229	421.875	765.625	77.0959	5.5902	4	31.8444	218.75	41.9087	437.5	abd_13.txt.nfeats	oh	VN	m
11.5549	3638	227	421.875	718.75	69.5768	5.01782	5	29.1297	218.75	40.9365	437.5	abd_13.txt.nfeats	oh	VN	m
9.02382	3649	228	421.875	875	74.3785	2.8646	4	29.2324	218.75	39.0171	437.5	abd_13.txt.nfeats	oh	VN	m
12.0581	3661	228	421.875	2078.12	70.6753	5.16574	5	32.5504	218.75	39.852	437.5	abd_13.txt.nfeats	oh	VN	m
374.81	3369	210	312.5	406.25	19.5623	34.0433	12	18.7633	140.625	31.3195	406.25	abd_13.txt.nfeats	oh	VN	m
72.6344	3216	201	343.75	2390.62	14.5876	6.30057	38	34.7413	187.5	25.2459	437.5	abd_13.txt.nfeats	oh	VN	m
14.5092	3128	195	218.75	1015.62	61.4344	2.48347	6	28.6431	140.625	36.5004	218.75	abd_13.txt.nfeats	oh	VN	m
24.0726	3310	207	250	921.875	39.1906	2.4031	10	29.6388	171.875	32.9001	250	abd_13.txt.nfeats	oh	VN	m
28.9337	3870	242	375	2062.5	42.5892	11.9117	11	38.0454	218.75	40.5617	437.5	abd_13.txt.nfeats	oh	VN	m
25.2338	3513	219	343.75	1015.62	29.7331	2.01257	11	31.0612	187.5	33.6364	406.25	abd_13.txt.nfeats	A	NV	m
12.0346	3694	231	375	546.875	120.478	14.2602	5	32.4699	187.5	42.3626	406.25	abd_13.txt.nfeats	A	NV	m
7.98969	3563	222	375	859.375	68.9046	2.31482	3	25.5198	171.875	39.7211	390.625	abd_13.txt.nfeats	A	NV	m
9.11071	3758	235	375	2140.62	111.04	16.3743	3	30.1385	187.5	42.7328	390.625	abd_13.txt.nfeats	A	NV	m
16.4704	3553	222	375	421.875	43.4996	22.8733	7	28.3981	171.875	0	0	abd_13.txt.nfeats	A	NV	m
19.3554	3582	224	359.375	718.75	56.131	5.07716	8	33.5869	171.875	35.8185	390.625	abd_13.txt.nfeats	A	NV	m
544.677	3501	218	203.125	359.375	17.6945	57.7071	8	26.9168	140.625	37.3503	359.375	abd_13.txt.nfeats	A	NV	m
16.1059	3387	211	390.625	1500	56.0334	5.2382	6	32.5645	171.875	35.7499	390.625	abd_13.txt.nfeats	A	NV	m
13.0886	3426	214	375	1375	99.4481	7.7057	5	30.9388	171.875	40.0269	390.625	abd_13.txt.nfeats	A	NV	m
28.989	3414	213	250	953.125	46.6067	2.60976	12	25.8288	125	38.3957	203.125	abd_141.txt.nfeats	ee	VN	m
26.756	3590	224	250	875	70.9269	3.67038	11	33.7593	140.625	43.3542	375	abd_141.txt.nfeats	ee	VN	m
30.148	3572	223	265.625	1375	51.9375	2.16571	11	28.2492	125	39.7699	375	abd_141.txt.nfeats	ee	VN	m
35.7752	3548	221	265.625	1390.62	42.6956	1.69843	15	27.5947	125	37.7793	375	abd_141.txt.nfeats	ee	VN	m
55.5502	3494	218	281.25	937.5	27.9381	5.04711	24	36.8912	187.5	31.2427	390.625	abd_141.txt.nfeats	ee	VN	m
43.8025	3484	217	328.125	1265.62	31.0257	9.13215	17	35.1942	171.875	33.935	375	abd_141.txt.nfeats	ee	VN	m
42.0934	3610	225	375	1171.88	39.51	8.77455	17	36.8907	171.875	39.1415	359.375	abd_141.txt.nfeats	ee	VN	m
17.388	3375	211	359.375	1234.38	96.2807	4.246	7	44.6364	203.125	49.7827	406.25	abd_141.txt.nfeats	oh	NV	m
21.8983	3440	215	343.75	1296.88	85.5358	3.84958	9	44.6599	203.125	48.1042	406.25	abd_141.txt.nfeats	oh	NV	m
27.1379	3437	214	328.125	1406.25	72.0471	2.97322	11	44.2303	203.125	46.3356	406.25	abd_141.txt.nfeats	oh	NV	m
31.1416	3549	221	281.25	1484.38	74.2156	2.59035	12	45.4475	187.5	43.7021	406.25	abd_141.txt.nfeats	oh	NV	m
22.9035	3479	217	234.375	1531.25	88.3731	1.48048	8	29.8452	125	44.2064	203.125	abd_141.txt.nfeats	oh	NV	m
34.647	3672	229	671.875	1484.38	30.7022	16.7679	56	32.8622	203.125	38.3982	843.75	abd_143.txt.nfeats	A	NV	m
30.1146	3632	227	609.375	1484.38	39.1502	23.5167	30	33.2278	203.125	36.1548	640.625	abd_143.txt.nfeats	A	NV	m
26.5539	3723	232	578.125	1500	44.8609	25.9674	19	34.6921	421.875	39.9567	625	abd_143.txt.nfeats	A	NV	m
46.5402	3741	233	500	1468.75	33.2553	24.6628	39	35.4591	187.5	34.1166	640.625	abd_143.txt.nfeats	A	NV	m
19.5765	3265	204	218.75	1406.25	67.0506	12.3533	7	30.7235	156.25	33.9523	234.375	abd_143.txt.nfeats	A	NV	m
22.3923	3149	197	218.75	1421.88	76.057	4.84018	9	28.4979	125	43.1272	203.125	abd_143.txt.nfeats	A	NV	m
22.2269	3162	197	218.75	1500	60.4952	4.83966	8	29.5108	140.625	36.8157	218.75	abd_143.txt.nfeats	A	NV	m
12.2755	3111	194	187.5	1187.5	72.0206	2.27888	5	27.3987	125	36.0359	203.125	abd_146.txt.nfeats	oh	NV	m
8.11727	3201	200	187.5	1343.75	104.571	1.736	3	26.7128	109.375	41.2746	187.5	abd_146.txt.nfeats	oh	NV	m
8.5844	3023	189	187.5	1093.75	125.439	2.31321	3	29.0615	109.375	44.2319	187.5	abd_146.txt.nfeats	oh	NV	m
31.7414	3038	190	218.75	1156.25	30.6152	3.00661	13	22.9583	125	33.3149	203.125	abd_146.txt.nfeats	oh	NV	m
461.834	3047	190	125	375	13.4776	24.9125	19	19.2091	125	31.8665	203.125	abd_146.txt.nfeats	oh	NV	m
19.8363	3220	201	406.25	1859.38	73.7991	6.20325	8	38.8831	203.125	40.7897	437.5	abd_146.txt.nfeats	oh	NV	m
22.0469	3177	198	171.875	1265.62	92.2282	2.84711	8	31.5389	93.75	41.6711	171.875	abd_148.txt.nfeats	ee	VN	m
15.0622	3274	204	171.875	1156.25	165.556	5.72779	6	34.8538	93.75	48.8123	171.875	abd_148.txt.nfeats	ee	VN	m
26.8978	3107	194	203.125	1093.75	42.3815	3.39938	11	24.3771	109.375	36.371	187.5	abd_148.txt.nfeats	ee	VN	m
60.0898	3621	226	265.625	1140.62	29.3439	3.66736	30	38.6173	171.875	34.573	343.75	abd_148.txt.nfeats	ee	VN	m
52.1456	3959	247	265.625	1281.25	18.2132	2.11522	23	22.5594	0	29.2996	187.5	abd_148.txt.nfeats	ee	VN	m
45.6091	4358	272	265.625	1218.75	11.7711	7.39536	152	23.1897	140.625	23.7903	312.5	abd_148.txt.nfeats	ee	VN	m
29.5002	3294	206	296.875	1156.25	24.8804	2.39384	12	25.7515	203.125	27.3644	375	abd_148.txt.nfeats	ee	VN	m
15.499	3267	204	218.75	640.625	122.891	5.39271	6	32.8799	140.625	42.7253	390.625	abd_148.txt.nfeats	ee	NV	m
11.3086	3180	198	218.75	671.875	160.908	4.85309	4	34.6814	140.625	43.8315	218.75	abd_148.txt.nfeats	ee	NV	m
9.94664	3089	193	203.125	1015.62	118.107	2.99639	4	29.7584	125	39.8801	203.125	abd_148.txt.nfeats	ee	NV	m
17.6167	3005	188	203.125	1031.25	64.8478	2.53162	7	38.5016	171.875	33.4249	250	abd_148.txt.nfeats	ee	NV	m
13.5925	3674	229	218.75	921.875	63.4572	3.05896	5	25.8138	125	38.4416	265.625	abd_148.txt.nfeats	ee	NV	m
250.528	5024	314	468.75	2156.25	1.19064	1.71309	22	11.2988	328.125	14.6343	2062.5	abd_148.txt.nfeats	ee	NV	m
128.025	4887	305	437.5	1937.5	0.901592	1.20871	57	6.85089	156.25	12.1439	1515.62	abd_148.txt.nfeats	ee	NV	m
7.98969	3563	222	375	859.375	68.9046	2.31482	3	25.5198	171.875	39.7211	390.625	abd_149.txt.nfeats	aa	NV	m
9.11071	3758	235	375	2140.62	111.04	16.3743	3	30.1385	187.5	42.7328	390.625	abd_149.txt.nfeats	aa	NV	m
16.4704	3553	222	375	421.875	43.4996	22.8733	7	28.3981	171.875	0	0	abd_149.txt.nfeats	aa	NV	m
19.3554	3582	224	359.375	718.75	56.131	5.07716	8	33.5869	171.875	35.8185	390.625	abd_149.txt.nfeats	aa	NV	m
544.677	3501	218	203.125	359.375	17.6945	57.7071	8	26.9168	140.625	37.3503	359.375	abd_149.txt.nfeats	aa	NV	m
16.1059	3387	211	390.625	1500	56.0334	5.2382	6	32.5645	171.875	35.7499	390.625	abd_149.txt.nfeats	aa	NV	m
11.3086	3180	198	218.75	671.875	160.908	4.85309	4	34.6814	140.625	43.8315	218.75	abd_149.txt.nfeats	A	VN	m
9.94664	3089	193	203.125	1015.62	118.107	2.99639	4	29.7584	125	39.8801	203.125	abd_149.txt.nfeats	A	VN	m
17.6167	3005	188	203.125	1031.25	64.8478	2.53162	7	38.5016	171.875	33.4249	250	abd_149.txt.nfeats	A	VN	m
13.5925	3674	229	218.75	921.875	63.4572	3.05896	5	25.8138	125	38.4416	265.625	abd_149.txt.nfeats	A	VN	m
250.528	5024	314	468.75	2156.25	1.19064	1.71309	22	11.2988	328.125	14.6343	2062.5	abd_149.txt.nfeats	A	VN	m
128.025	4887	305	437.5	1937.5	0.901592	1.20871	57	6.85089	156.25	12.1439	1515.62	abd_149.txt.nfeats	A	VN	m
77.7514	4807	300	281.25	1843.75	1.62751	0.914237	128	5.75915	0	13.3748	1078.12	abd_149.txt.nfeats	A	VN	m
96.9052	4869	304	281.25	1765.62	1.78956	1.06327	117	10.9917	171.875	12.079	750	abd_149.txt.nfeats	A	VN	m
98.8952	5023	314	343.75	1562.5	2.68431	1.30261	153	13.5483	171.875	14.8959	546.875	abd_149.txt.nfeats	A	VN	m
31.5224	3367	210	218.75	1171.88	26.1822	1.8051	13	25.2652	125	30.4145	203.125	abd_149.txt.nfeats	A	VN	m
19.0689	3497	218	375	2187.5	51.0626	3.95208	7	34.8011	187.5	39.3138	406.25	abd_149.txt.nfeats	A	NV	m
21.1764	3424	214	375	390.625	42.3728	37.8058	9	34.3977	187.5	0	0	abd_149.txt.nfeats	A	NV	m
26.3381	3395	212	359.375	468.75	44.4162	17.7572	11	36.3687	187.5	0	0	abd_149.txt.nfeats	A	NV	m
41.1793	3225	201	375	1843.75	24.4854	1.99699	17	32.2956	187.5	33.6168	406.25	abd_149.txt.nfeats	A	NV	m
34.0795	2953	184	203.125	1031.25	49.9193	2.85358	14	28.2143	109.375	40.359	187.5	abd_149.txt.nfeats	A	NV	m
13.9513	3021	189	203.125	1093.75	79.113	2.38224	5	32.3791	140.625	33.9878	218.75	abd_149.txt.nfeats	A	NV	m
12.6238	3059	191	187.5	1484.38	277.994	1.76585	4	39.148	109.375	49.9467	187.5	abd_149.txt.nfeats	A	NV	m
9.89052	2949	184	187.5	1062.5	132.338	2.72057	4	30.5684	109.375	41.7544	187.5	abd_149.txt.nfeats	A	NV	m
15.5585	2960	185	187.5	1031.25	108.615	2.72634	6	29.618	93.75	44.3339	171.875	abd_149.txt.nfeats	A	NV	m
26.5885	3156	197	375	2015.62	76.8916	6.88716	10	42.1613	218.75	45.3285	421.875	abd_14.txt.nfeats	A	NV	m
34.0141	3035	189	343.75	1562.5	59.0921	2.06517	13	43.1234	203.125	40.4959	421.875	abd_14.txt.nfeats	A	NV	m
20.0533	3037	190	234.375	328.125	126.236	38.8643	8	33.0592	125	46.4342	203.125	abd_14.txt.nfeats	A	NV	m
6.17497	3080	192	203.125	796.875	199.205	2.8232	3	31.9382	125	47.2173	203.125	abd_14.txt.nfeats	A	NV	m
12.3287	3261	204	203.125	562.5	134.047	5.46997	5	38.939	156.25	46.0664	234.375	abd_14.txt.nfeats	A	NV	m
54.1878	3547	221	296.875	2093.75	11.3207	1.68883	26	19.3213	156.25	29.3157	421.875	abd_14.txt.nfeats	A	NV	m
73.1661	4181	261	281.25	1578.12	2.46113	0.507887	132	7.1819	62.5	16.8809	421.875	abd_14.txt.nfeats	A	NV	m
534.704	4181	261	781.25	1937.5	0.431954	0.466821	45	12.2217	671.875	14.4091	1921.88	abd_14.txt.nfeats	A	NV	m
90.8671	4176	261	609.375	2015.62	1.2029	2.27997	65	13.3768	156.25	13.3065	2000	abd_14.txt.nfeats	A	NV	m
87.8061	4066	254	531.25	2015.62	2.03978	2.98248	32	13.3867	250	15.1095	453.125	abd_14.txt.nfeats	A	NV	m
20.2582	3186	199	281.25	1109.38	28.6456	2.28565	8	30.0787	218.75	29.7719	312.5	abd_14.txt.nfeats	A	NV	m
25.2996	3088	193	281.25	609.375	100.124	20.9249	10	31.076	171.875	45.3456	250	abd_14.txt.nfeats	A	NV	m
44.1213	3041	190	281.25	671.875	45.505	13.1527	23	26.6731	171.875	39.4505	250	abd_14.txt.nfeats	A	NV	m
22.3711	3102	194	265.625	687.5	109.49	35.7982	12	38.252	203.125	45.118	484.375	abd_14.txt.nfeats	A	NV	m
39.7613	3071	192	281.25	734.375	43.287	16.8743	29	26.583	171.875	38.8944	250	abd_14.txt.nfeats	A	NV	m
28.8696	3331	208	265.625	718.75	89.2961	48.9032	21	33.3584	171.875	45.022	250	abd_14.txt.nfeats	A	NV	m
47.4932	3180	198	281.25	750	33.179	18.4114	39	25.336	171.875	38.5149	703.125	abd_14.txt.nfeats	A	NV	m
55.1714	3328	208	265.625	703.125	45.1124	31.9156	33	29.23	171.875	41.6484	687.5	abd_14.txt.nfeats	A	NV	m
89.9334	3314	207	234.375	687.5	29.1373	20.2599	57	26.5646	156.25	39.7348	234.375	abd_14.txt.nfeats	A	NV	m
65.0691	3403	212	250	703.125	44.4231	17.3427	50	30.1556	156.25	37.9545	234.375	abd_14.txt.nfeats	A	NV	m
314.331	3810	238	406.25	1578.12	7.0316	2.51064	16	30.6654	0	21.343	765.625	abd_151.txt.nfeats	A	NV	m
227.416	3605	225	1296.88	1687.5	3.5822	2.82335	13	38.0192	0	16.3154	1406.25	abd_151.txt.nfeats	A	NV	m
205.776	3769	235	468.75	1468.75	5.74007	4.02832	11	32.0548	0	18.44	609.375	abd_151.txt.nfeats	A	NV	m
160.457	3628	226	546.875	1484.38	4.53127	3.42518	6	29.1182	62.5	18.4371	609.375	abd_151.txt.nfeats	A	NV	m
228.501	3752	234	578.125	1406.25	3.5413	3.34777	3	35.606	62.5	16.374	1218.75	abd_151.txt.nfeats	A	NV	m
360.07	3582	224	93.75	1312.5	18.8738	3.87101	6	0	0	32.5212	78.125	abd_151.txt.nfeats	A	NV	m
81.2322	3699	231	171.875	1218.75	12.3486	2.91923	25	24.4358	109.375	25.1044	234.375	abd_151.txt.nfeats	A	NV	m
174.595	3933	245	31.25	890.625	13.9562	3.07268	60	23.3837	15.625	24.5352	578.125	abd_151.txt.nfeats	A	NV	m
267.951	2957	185	1078.12	2000	2.18345	1.66769	5	37.5654	15.625	17.0948	1000	abd_151.txt.nfeats	A	NV	m
197.865	3624	226	1625	2546.88	1.70735	1.26367	4	42.6771	46.875	14.5655	1765.62	abd_151.txt.nfeats	A	NV	m
76.6083	3195	199	46.875	1468.75	25.1374	2.30602	12	0	0	29.5953	62.5	abd_151.txt.nfeats	A	NV	m
150.731	3787	236	1265.62	1828.12	3.8493	2.50805	12	27.9778	62.5	18.2432	1218.75	abd_151.txt.nfeats	A	NV	m
60.0898	3621	226	265.625	1140.62	29.3439	3.66736	30	38.6173	171.875	34.573	343.75	abd_152.txt.nfeats	A	NV	m
52.1456	3959	247	265.625	1281.25	18.2132	2.11522	23	22.5594	0	29.2996	187.5	abd_152.txt.nfeats	A	NV	m
45.6091	4358	272	265.625	1218.75	11.7711	7.39536	152	23.1897	140.625	23.7903	312.5	abd_152.txt.nfeats	A	NV	m
29.5002	3294	206	296.875	1156.25	24.8804	2.39384	12	25.7515	203.125	27.3644	375	abd_152.txt.nfeats	A	NV	m
150.238	3791	237	625	1656.25	4.60752	2.47224	9	30.1969	62.5	21.3284	656.25	abd_153.txt.nfeats	aa	VN	m
146.054	3976	248	500	1781.25	6.45981	2.9867	13	28.6533	0	21.6108	515.625	abd_153.txt.nfeats	aa	VN	m
104.95	3676	229	218.75	1500	12.564	2.83023	32	26.2781	0	27.8449	312.5	abd_153.txt.nfeats	aa	VN	m
75.9672	3784	236	78.125	1140.62	28.6277	3.57935	14	0	0	35.4522	62.5	abd_153.txt.nfeats	aa	VN	m
183.495	3655	228	1203.12	2093.75	2.81386	3.31108	8	34.256	46.875	17.0614	1859.38	abd_153.txt.nfeats	aa	VN	m
56.9885	3280	205	781.25	1109.38	31.3488	19.2113	39	32.1294	125	35.5927	859.375	abd_153.txt.nfeats	aa	NV	m
60.6214	3251	203	750	1140.62	33.4484	15.4176	49	33.1131	140.625	38.286	843.75	abd_153.txt.nfeats	aa	NV	m
35.0337	3212	200	687.5	1156.25	43.0903	10.9961	15	32.3951	125	37.2111	843.75	abd_153.txt.nfeats	aa	NV	m
34.1024	3294	206	640.625	1125	68.805	18.428	20	38.7489	125	44.5125	687.5	abd_153.txt.nfeats	aa	NV	m
132.353	3079	192	609.375	1296.88	12.0734	4.26097	52	29.4686	93.75	28.64	750	abd_153.txt.nfeats	aa	NV	m
65.0072	2949	184	93.75	906.25	39.8348	9.42737	14	29.221	46.875	37.2072	125	abd_153.txt.nfeats	aa	NV	m
63.0546	3499	218	781.25	1187.5	28.4811	24.7264	23	34.7024	156.25	35.4426	984.375	abd_153.txt.nfeats	aa	NV	m
29.5002	3294	206	296.875	1156.25	24.8804	2.39384	12	25.7515	203.125	27.3644	375	abd_153.txt.nfeats	A	VN	m
14.3845	3325	208	328.125	1187.5	127.227	4.12223	6	44.093	203.125	43.2919	421.875	abd_153.txt.nfeats	A	VN	m
20.9976	3190	199	359.375	1250	65.1426	2.44404	8	39.5228	203.125	39.205	421.875	abd_153.txt.nfeats	A	VN	m
17.388	3375	211	359.375	1234.38	96.2807	4.246	7	44.6364	203.125	49.7827	406.25	abd_153.txt.nfeats	A	VN	m
21.8983	3440	215	343.75	1296.88	85.5358	3.84958	9	44.6599	203.125	48.1042	406.25	abd_153.txt.nfeats	A	VN	m
27.1379	3437	214	328.125	1406.25	72.0471	2.97322	11	44.2303	203.125	46.3356	406.25	abd_153.txt.nfeats	A	VN	m
31.1416	3549	221	281.25	1484.38	74.2156	2.59035	12	45.4475	187.5	43.7021	406.25	abd_153.txt.nfeats	A	VN	m
22.9035	3479	217	234.375	1531.25	88.3731	1.48048	8	29.8452	125	44.2064	203.125	abd_153.txt.nfeats	A	VN	m
19.0998	3722	232	234.375	1390.62	132.457	1.68373	7	44.6914	171.875	46.6697	390.625	abd_153.txt.nfeats	A	VN	m
18.4053	3605	225	234.375	1546.88	133.021	1.51127	7	39.1333	156.25	44.4815	390.625	abd_153.txt.nfeats	A	VN	m
15.499	3267	204	218.75	640.625	122.891	5.39271	6	32.8799	140.625	42.7253	390.625	abd_153.txt.nfeats	A	VN	m
293.781	2968	185	281.25	312.5	66.8797	64.6239	18	41.1634	187.5	0	0	abd_153.txt.nfeats	A	NV	m
45.0232	3050	190	296.875	1328.12	73.8695	4.26821	18	45.0913	203.125	45.6651	406.25	abd_153.txt.nfeats	A	NV	m
44.2672	3102	194	281.25	296.875	89.4313	86.3275	17	32.3894	125	0	0	abd_153.txt.nfeats	A	NV	m
46.8772	3108	194	312.5	1281.25	88.4119	8.53626	18	46.7248	203.125	42.2392	421.875	abd_153.txt.nfeats	A	NV	m
37.7632	3146	196	359.375	1234.38	78.1016	9.41491	14	44.0946	203.125	48.8989	406.25	abd_153.txt.nfeats	A	NV	m
25.1383	3203	200	375	1203.12	119.157	13.187	9	45.6405	187.5	44.9045	421.875	abd_153.txt.nfeats	A	NV	m
17.733	3076	192	375	1187.5	124.442	12.8545	7	43.5451	187.5	46.8532	406.25	abd_153.txt.nfeats	A	NV	m
19.1026	3061	191	375	1187.5	103.484	14.646	8	43.3994	187.5	44.5101	406.25	abd_153.txt.nfeats	A	NV	m
45.0771	2933	183	312.5	1125	54.4379	9.36578	30	44.122	187.5	37.4237	406.25	abd_153.txt.nfeats	A	NV	m
267.951	2957	185	1078.12	2000	2.18345	1.66769	5	37.5654	15.625	17.0948	1000	abd_156.txt.nfeats	A	NV	m
197.865	3624	226	1625	2546.88	1.70735	1.26367	4	42.6771	46.875	14.5655	1765.62	abd_156.txt.nfeats	A	NV	m
76.6083	3195	199	46.875	1468.75	25.1374	2.30602	12	0	0	29.5953	62.5	abd_156.txt.nfeats	A	NV	m
150.731	3787	236	1265.62	1828.12	3.8493	2.50805	12	27.9778	62.5	18.2432	1218.75	abd_156.txt.nfeats	A	NV	m
150.238	3791	237	625	1656.25	4.60752	2.47224	9	30.1969	62.5	21.3284	656.25	abd_156.txt.nfeats	A	NV	m
146.054	3976	248	500	1781.25	6.45981	2.9867	13	28.6533	0	21.6108	515.625	abd_156.txt.nfeats	A	NV	m
104.95	3676	229	218.75	1500	12.564	2.83023	32	26.2781	0	27.8449	312.5	abd_156.txt.nfeats	A	NV	m
75.9672	3784	236	78.125	1140.62	28.6277	3.57935	14	0	0	35.4522	62.5	abd_156.txt.nfeats	A	NV	m
183.495	3655	228	1203.12	2093.75	2.81386	3.31108	8	34.256	46.875	17.0614	1859.38	abd_156.txt.nfeats	A	NV	m
173.217	3955	247	625	1593.75	4.68674	2.42722	8	30.0166	62.5	19.4717	718.75	abd_156.txt.nfeats	A	NV	m
202.033	3647	228	687.5	1937.5	4.84868	2.82794	23	29.3023	93.75	20.504	750	abd_156.txt.nfeats	A	NV	m
280.475	3776	236	1109.38	2000	2.8988	3.57919	9	33.3671	46.875	20.7324	1890.62	abd_156.txt.nfeats	A	NV	m
46.8696	3781	236	390.625	1468.75	29.1518	2.45884	18	34.0012	203.125	38.4616	437.5	abd_165.txt.nfeats	aa	NV	m
55.9354	4574	286	203.125	1156.25	8.64759	1.69321	55	20.5683	0	23.6075	437.5	abd_165.txt.nfeats	aa	NV	m
33.2349	3315	207	281.25	1062.5	19.9413	2.06866	14	25.2357	218.75	26.3994	296.875	abd_165.txt.nfeats	aa	NV	m
33.7878	3670	229	296.875	875	39.9257	3.86996	13	29.3121	156.25	35.33	234.375	abd_165.txt.nfeats	aa	NV	m
25.2338	3513	219	343.75	1015.62	29.7331	2.01257	11	31.0612	187.5	33.6364	406.25	abd_165.txt.nfeats	aa	NV	m
12.0346	3694	231	375	546.875	120.478	14.2602	5	32.4699	187.5	42.3626	406.25	abd_165.txt.nfeats	aa	NV	m
7.98969	3563	222	375	859.375	68.9046	2.31482	3	25.5198	171.875	39.7211	390.625	abd_165.txt.nfeats	aa	NV	m
9.11071	3758	235	375	2140.62	111.04	16.3743	3	30.1385	187.5	42.7328	390.625	abd_165.txt.nfeats	aa	NV	m
16.4704	3553	222	375	421.875	43.4996	22.8733	7	28.3981	171.875	0	0	abd_165.txt.nfeats	aa	NV	m
19.3554	3582	224	359.375	718.75	56.131	5.07716	8	33.5869	171.875	35.8185	390.625	abd_165.txt.nfeats	aa	NV	m
544.677	3501	218	203.125	359.375	17.6945	57.7071	8	26.9168	140.625	37.3503	359.375	abd_165.txt.nfeats	aa	NV	m
40.2584	3635	227	718.75	1421.88	13.2933	5.57282	35	18.3991	0	27.9144	687.5	abd_169.txt.nfeats	A	VN	m
32.7324	3875	242	703.125	1484.38	15.5938	4.30771	30	18.1676	0	26.5249	703.125	abd_169.txt.nfeats	A	VN	m
61.8282	3672	229	703.125	1593.75	7.36981	2.78453	39	15.9425	156.25	24.5301	703.125	abd_169.txt.nfeats	A	VN	m
12.5168	3633	227	421.875	1125	130.999	2.15353	5	37.2628	171.875	44.4234	468.75	abd_169.txt.nfeats	A	VN	m
15.7674	3196	199	421.875	1437.5	63.8067	1.25297	6	29.7498	171.875	40.7625	484.375	abd_169.txt.nfeats	A	VN	m
40.1511	3332	208	375	718.75	29.3335	5.14988	17	32.4309	171.875	34.6393	531.25	abd_169.txt.nfeats	A	VN	m
62.4061	3236	202	390.625	453.125	42.4347	35.0416	23	38.3582	171.875	38.6452	343.75	abd_169.txt.nfeats	A	VN	m
296.847	3251	203	171.875	437.5	21.0022	49.2227	13	20.0387	93.75	38.3784	343.75	abd_169.txt.nfeats	A	VN	m
239.016	3338	208	265.625	453.125	25.7704	56.2469	12	34.4039	171.875	36.4876	328.125	abd_169.txt.nfeats	A	VN	m
136.063	3588	224	281.25	468.75	38.2285	77.134	11	36.7967	156.25	38.48	468.75	abd_169.txt.nfeats	A	VN	m
55.4688	3162	197	281.25	1562.5	25.9529	3.48682	24	37.4128	156.25	32.919	343.75	abd_169.txt.nfeats	ee	NV	m
36.1589	3148	196	312.5	1421.88	48.0514	8.91381	14	39.1973	156.25	36.5399	359.375	abd_169.txt.nfeats	ee	NV	m
42.0403	3151	197	312.5	1359.38	47.2732	6.7058	17	39.3189	171.875	39.4855	343.75	abd_169.txt.nfeats	ee	NV	m
38.1949	3117	195	265.625	1000	48.9684	4.75371	15	41.8328	171.875	36.8473	343.75	abd_169.txt.nfeats	ee	NV	m
23.0086	3242	202	218.75	1187.5	93.063	3.56555	9	33.3712	125	43.0063	359.375	abd_169.txt.nfeats	ee	NV	m
25.0088	3155	197	218.75	937.5	50.6443	3.94803	9	29.2217	140.625	32.6847	375	abd_169.txt.nfeats	ee	NV	m
24.2052	3255	203	218.75	921.875	81.4907	7.23862	10	33.1874	125	41.7968	359.375	abd_169.txt.nfeats	ee	NV	m
