Filename,Segment_label,Beginning,End,F1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1F1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1
abd_100,i,1.44,1.5,303.7436909,250,48.69850953,187.5,52.31922441,37.84374179,52.31922441,-3.620714874,937.5,16.92077999,31.77772954,406.25,10.35253585,171.875,14.68480183,17.4103313,8.303476805,2.049059049,921.875,0.632825088,9.719710766,593.75,17.44252481,187.5,20.10873277,21.03257539,21.943766,-4.501241194,906.25,13.37311927,4.069405539
abd_100,chh,1.5,1.61,299.2562093,375,53.43100405,171.875,49.27181309,57.7248368,10.99083763,42.44016641,875,31.96816693,21.46283711,343.75,52.56095812,187.5,50.51976459,52.56095812,12.81316084,39.74779728,906.25,21.23359107,31.32736705,343.75,53.13355243,187.5,50.39279565,53.13355243,8.538070891,44.59548154,875,20.74349816,32.39005427
abd_100,l,1.61,1.68,262.9408788,312.5,46.84602669,156.25,47.78908755,46.84602669,47.78908755,-0.943060856,906.25,6.138518577,40.70750812,375,50.9899603,171.875,49.60781339,57.61785696,9.479729632,41.51023067,875,31.1578315,19.83212881,328.125,58.17232917,171.875,48.38854787,58.17232917,5.460963604,52.71136557,875,14.20687238,43.9654568
abd_100,ee,1.68,1.78,406.5994061,500,55.51722371,125,47.73052214,51.63245358,25.16019439,30.35702931,906.25,30.55790701,24.9593167,281.25,53.75626278,156.25,46.94853237,53.75626278,-0.894859779,54.65112256,968.75,16.4196229,37.33663988,406.25,54.34680174,125.6903108,48.54877354,55.14655013,3.88125323,50.46554851,968.75,20.8365987,33.51020304
abd_100,j,1.78,1.86,288.3463426,406.25,51.30481694,109.375,45.05621677,48.59077463,8.44659404,42.8582229,937.5,19.17062862,32.13418832,468.75,51.68600943,125,46.04503339,49.16827602,30.94551931,20.74049012,937.5,29.36033765,22.32567179,562.5,53.25970101,123.6203934,44.88217609,48.75159594,33.49990039,19.75980063,906.25,27.1243093,26.13539172
abd_100,A,1.86,1.94,479.7518101,296.875,44.14421582,93.75,41.49741606,46.91024231,12.81819207,31.32602375,906.25,1.466820217,42.67739561,296.875,44.14421582,93.75,41.49741606,46.91024231,12.81819207,31.32602375,906.25,1.466820217,42.67739561,296.875,44.14421582,93.75,41.49741606,46.91024231,12.81819207,31.32602375,906.25,1.466820217,42.67739561
abd_100,i,1.94,2.08,414.8695736,296.875,44.14421582,93.75,41.49741606,46.91024231,12.81819207,31.32602375,906.25,1.466820217,42.67739561,296.875,44.14421582,93.75,41.49741606,46.91024231,12.81819207,31.32602375,906.25,1.466820217,42.67739561,296.875,44.14421582,93.75,41.49741606,46.91024231,12.81819207,31.32602375,906.25,1.466820217,42.67739561
abd_100,sil,2.15,2.17,526.1261689,296.875,44.14421582,93.75,41.49741606,46.91024231,12.81819207,31.32602375,906.25,1.466820217,42.67739561,296.875,44.14421582,93.75,41.49741606,46.91024231,12.81819207,31.32602375,906.25,1.466820217,42.67739561,296.875,44.14421582,93.75,41.49741606,46.91024231,12.81819207,31.32602375,906.25,1.466820217,42.67739561
abd_102,sil,0,0.24,945.0973426,687.5,46.96455726,171.875,46.72336541,41.58311973,46.96455726,0,875,39.04193782,7.922619438,296.875,44.14421582,93.75,41.49741606,46.91024231,12.81819207,31.32602375,906.25,1.466820217,42.67739561,296.875,44.14421582,93.75,41.49741606,46.91024231,12.81819207,31.32602375,906.25,1.466820217,42.67739561
abd_102,s,0.24,0.38,399.8082479,500,45.06373249,139.2572859,41.20146477,40.12205633,45.4950712,-0.43133871,937.5,23.50604577,21.55768672,765.625,54.463994,156.25,43.59447628,43.9773523,-0.577587894,55.04158189,906.25,46.20955768,8.254436318,625,52.66845313,156.25,45.51315573,45.6589263,6.334887387,46.33356574,953.125,39.37521632,13.29323681
abd_102,A,0.38,0.48,708.1746717,750,20.9335174,156.25,26.69402401,11.9870733,26.69402401,-5.760506605,937.5,8.875730891,12.05778651,437.5,23.42175459,138.1165464,36.48994786,13.51069954,36.48994786,-13.06819327,937.5,7.883822813,15.53793178,375,17.10447173,168.7373253,35.09268157,25.96224204,35.09268157,-17.98820983,875,14.24432876,2.860142972
abd_102,rr,0.48,0.51,546.7942065,296.875,39.66547492,218.75,46.14963854,39.66803474,46.14963854,-6.484163619,1000,6.664621504,33.00085342,750,18.05169421,187.5,6.227546488,0.821886113,18.05169421,0,906.25,7.81705159,10.23464262,750,10.74496479,187.5,5.751982123,9.309399154,-7.406929962,18.15189475,937.5,8.457914639,2.28705015
abd_102,T,0.51,0.57,740.4627073,1375,10.17780393,187.5,35.62340401,22.22425723,35.62340401,-25.44560008,937.5,7.633887635,2.5439163,359.375,26.9639906,203.125,47.56979538,41.40599021,47.56979538,-20.60580479,1000,9.443086944,17.52090365,281.25,16.51991241,203.125,49.95882269,41.7872057,49.95882269,-33.43891029,1000,12.06851285,4.451399562
abd_102,i,0.57,0.67,320.1913546,531.25,25.20978251,218.75,45.79176487,27.90512288,46.27795909,-21.06817658,843.75,12.1588355,13.05094702,1687.5,11.50760459,187.5,18.56648767,16.32695158,18.56648767,-7.058883087,906.25,3.685095215,7.822509371,1781.25,18.89699533,218.75,18.76657652,13.59837292,20.17495435,-1.277959014,906.25,3.663489103,15.23350623
abd_102,ph,0.67,0.75,1350.114185,187.5,34.80035773,187.5,34.80035773,11.81009745,34.80035773,0,937.5,-6.869800275,41.670158,375,46.97302338,187.5,49.11579341,47.85238451,49.11579341,-2.142770032,1000,12.99684302,33.97618036,343.75,34.82301058,187.5,45.69888578,39.66945418,45.69888578,-10.8758752,968.75,5.596793089,29.22621749
abd_102,i,0.75,0.83,576.7388907,375,44.81094903,203.125,44.0207863,44.81094903,21.93729312,22.87365591,1000,10.9258805,33.88506853,218.75,26.03093477,187.5,26.88911524,13.06589832,26.88911524,-0.858180479,875,-10.34932801,36.38026277,406.25,5.905054516,187.5,14.95725341,5.905054516,14.95725341,-9.05219889,875,-14.2933006,20.19835511
abd_102,k,0.83,0.88,198.2320826,187.5,38.27267191,187.5,38.27267191,18.8520852,38.66502839,-0.392356473,937.5,-3.718948286,41.9916202,390.625,55.83472002,187.5,45.96447645,55.83472002,0.276785322,55.5579347,968.75,30.30489114,25.52982888,375,53.16960943,187.5,47.25713426,53.16960943,10.04687921,43.12273022,953.125,25.48595384,27.68365559
abd_102,ee,0.88,0.98,347.2341431,367.1875,39.85100795,164.0625,48.33396075,55.32830341,15.8560701,23.99493785,945.3125,22.71419114,17.13681681,218.75,29.17094752,187.5,33.46206864,16.74709883,33.46206864,-4.291121127,937.5,-7.560716496,36.73166401,750,-0.163328921,156.25,23.22208894,11.31935017,23.22208894,-23.38541786,968.75,-2.923673508,2.760344588
abd_102,T,0.98,1.04,202.2779796,484.375,4.740595717,187.5,17.22515039,9.373946944,17.6895689,-12.94897318,1000,-5.695626963,10.43622268,476.5625,49.97444806,164.0625,47.41492346,53.57366884,6.151618316,43.82282974,968.75,21.8890874,28.08536066,445.3125,49.90974905,226.5625,45.11385027,49.90974905,-1.129452065,51.03920112,851.5625,22.72131176,27.18843729
abd_102,ee,1.04,1.26,399.5968964,562.5,50.15972413,156.25,46.3264632,49.42052058,16.6384389,33.52128523,1000,37.25886844,12.90085569,234.375,37.42700535,140.625,39.29136778,30.00089192,39.59066357,-2.163658219,953.125,-8.004723561,45.43172891,250,29.70471598,140.625,41.58782284,40.06860881,41.58782284,-11.88310686,890.625,7.565912355,22.13880363
abd_102,j,1.33,1.5,505.184297,562.5,40.88492517,165.7842105,43.44080445,45.52199099,34.96367367,5.921251506,1000,32.86277783,8.022147343,593.75,53.80001724,156.25,44.77740404,47.70107532,16.99313373,36.80688351,1000,37.57220897,16.22780827,593.75,48.522427,156.25,46.51696456,47.92693375,10.51925386,38.00317314,906.25,37.710963,10.811464
abd_102,aa,1.5,1.59,521.6713329,328.125,46.16885315,171.875,48.38906134,46.16885315,48.38906134,-2.220208187,968.75,28.6175446,17.55130855,312.5,45.84846177,171.8749347,45.2301165,45.84846177,36.18590883,9.662552941,1000,17.14089376,28.707568,312.5,44.62334894,177.0973623,46.36002058,44.62334894,46.36002058,-1.736671641,1000,22.36419304,22.2591559
abd_102,n,1.59,1.63,531.5106846,718.75,40.75126926,187.5,44.79907024,44.71361927,46.1003929,-5.349123639,906.25,40.69881394,0.052455322,343.75,43.74751901,171.875,48.88871016,43.74751901,48.88871016,-5.141191155,1031.25,30.53601843,13.21150057,531.25,41.4741428,171.875,46.98397918,45.5579401,46.98397918,-5.509836379,875,33.70237281,7.771769982
abd_102,m,1.63,1.73,346.9847159,187.5,36.04017114,187.5,36.04017114,12.23399393,36.04017114,0,937.5,11.34511285,24.6950583,562.5,48.29962726,187.5,45.07537468,44.69047048,48.29962726,0,937.5,43.13033833,5.169288932,437.5,35.92898621,187.5,43.14319547,40.20294068,43.14319547,-7.214209262,1000,25.84000116,10.08898505
abd_102,oh,1.73,1.79,659.2328715,609.375,48.94484824,203.125,44.49339327,46.71375235,17.14285737,31.80199087,953.125,34.7520937,14.19275454,250,25.85502382,187.5,29.13390111,11.58948026,29.13390111,-3.278877296,968.75,2.781626348,23.07339747,562.5,14.4936222,187.5,11.24093664,5.980418373,14.4936222,0,968.75,4.564632881,9.92898932
abd_102,tt,1.79,1.84,184.1358542,500,51.10996043,187.5,40.36852628,47.41652046,31.62895994,19.48100049,937.5,30.91335377,20.19660666,750,53.20856216,187.5,43.98719244,46.05394047,5.020032399,48.18852976,921.875,43.37989483,9.828667328,734.375,52.89054383,187.5,44.57539926,46.50417581,-3.587355758,56.47789959,921.875,42.66701923,10.2235246
abd_102,A,1.84,1.94,569.3393172,375,56.58078369,187.5,46.10296518,56.58078369,6.986089643,49.59469405,953.125,25.886994,30.69378968,500,30.91140677,187.5,39.82007104,40.19267732,28.43927046,2.472136317,937.5,25.06684591,5.84456086,375,42.14516251,187.5,40.76626198,42.14516251,29.62854503,12.51661749,937.5,21.03474132,21.1104212
abd_102,rr,1.94,1.97,528.9962246,312.5,35.62400553,187.5,38.13852723,36.89534658,38.13852723,-2.514521691,875,11.53381181,24.09019372,390.625,53.55380795,203.125,47.18468291,53.55380795,1.142175038,52.41163292,984.375,18.69565975,34.85814821,375,41.74478872,187.5,43.48361127,41.74478872,43.48361127,-1.738822549,937.5,13.74496457,27.99982415
abd_102,i,1.97,2.07,390.1904272,250,23.79409471,156.25,39.4247279,28.64437896,39.4247279,-15.63063319,906.25,-6.553639166,30.34773387,312.5,36.63215342,187.5,36.86930243,39.2146015,30.55623277,6.075920647,875,5.739771362,30.89238206,312.5,41.02153445,187.5,39.10214941,41.02153445,30.18954644,10.831988,1000,15.57644304,25.44509141
abd_102,kh,2.07,2.1,333.0861326,375,40.69626567,156.25,38.7969008,44.513358,13.36183648,27.33442919,875,33.40549003,7.290775634,312.5,29.35605548,156.25,37.94676102,29.35605548,37.94676102,-8.590705541,937.5,2.583912962,26.77214252,343.75,25.29157249,156.25,35.10581623,28.9177588,35.10581623,-9.814243741,906.25,2.476973445,22.81459904
abd_102,b,2.1,2.16,260.0323299,468.75,41.18224156,156.25,46.06950735,38.88051354,46.06950735,-4.887265794,968.75,26.73247644,14.44976512,500,54.11821201,156.25,40.94701447,46.11237265,1.728737141,52.38947487,1000,39.71014623,14.40806578,500,52.28131386,156.25,42.63319569,45.20365852,-0.485227661,52.76654152,1000,38.18427518,14.09703868
abd_102,oh,2.16,2.23,414.0736896,593.75,46.15060206,218.75,47.90175972,45.62091446,47.90175972,-1.751157655,1000,34.31326158,11.83734048,562.5,14.57922645,187.5,-4.459086321,22.15368361,15.64981115,-1.070584702,1000,13.99478203,0.584444418,1468.75,16.44317345,187.5,8.519283434,14.17329913,15.38954992,1.053623525,1000,10.78439848,5.658774965
abd_102,s,2.23,2.31,439.3378103,500,28.51423565,187.5,38.38366623,22.45168479,38.38366623,-9.869430587,1000,11.519928,16.99430765,593.75,54.34480318,187.5,44.42423863,44.76520882,-6.955245533,61.30004871,968.75,38.24075298,16.1040502,562.5,52.14068903,187.5,44.51578153,46.10658749,8.598647132,43.5420419,968.75,37.69068188,14.45000715
abd_102,A,2.31,2.38,592.6447608,750,6.88137994,156.25,2.893924075,1.595900892,18.4735062,-11.59212626,968.75,3.167880654,3.713499285,531.25,22.96145799,187.5,11.81868224,11.54104562,22.96145799,0,1000,8.759303746,14.20215424,593.75,18.21261103,187.5,-0.942305062,10.31382799,20.58840923,-2.375798207,968.75,3.937065291,14.27554573
abd_102,ch,2.38,2.47,514.0152748,375,47.73044622,156.25,45.83983813,47.39834727,18.00116776,29.72927846,937.5,22.76011981,24.97032641,1062.5,9.92747251,156.25,10.78348464,13.52514424,-30.3059367,40.23340921,937.5,8.257291198,1.670181312,718.75,16.12534018,156.25,20.14361844,15.80752571,29.48821304,-13.36287286,937.5,15.2465505,0.878789683
abd_102,chh,2.47,2.56,705.0710768,328.125,45.54596902,156.25,48.27107999,45.54596902,48.27107999,-2.725110973,1000,14.02382645,31.52214256,468.75,49.94082072,156.25,48.83770095,50.07811158,11.84659766,38.09422306,906.25,29.38977868,20.55104205,468.75,45.06899469,156.25,48.29246125,50.80091452,11.92154759,33.1474471,906.25,27.04094249,18.0280522
abd_102,ee,2.56,2.65,397.2777432,343.75,-2.674127297,156.25,22.79068263,7.303672983,22.79068263,-25.46480993,906.25,-8.886530331,6.212403034,312.5,18.96479032,187.5,48.85125313,40.35281442,48.85125313,-29.88646281,937.5,18.1357211,0.829069217,234.375,46.14201206,234.375,46.14201206,15.89632593,46.14201206,0,1000,-1.488058559,47.63007062
abd_102,n,2.65,2.77,310.0403832,375,38.3801061,156.25,52.49399523,52.49168838,52.49399523,-14.11388913,875,31.5312268,6.848879296,250,24.19941684,156.25,51.67997313,43.8711094,51.67997313,-27.48055629,890.625,20.09288206,4.106534783,312.5,49.6863314,156.25,54.86685431,49.6863314,54.86685431,-5.180522901,906.25,26.19454931,23.49178209
abd_102,m,3.1,3.25,379.0147778,187.5,37.19578361,186.0799684,37.19578361,27.65180129,37.19578361,0,1000,10.38301902,26.81276459,343.75,53.76361672,156.25,50.60496341,53.76361672,10.78145175,42.98216496,1000,37.63379721,16.1298195,343.75,54.5067431,156.25,46.77988578,54.5067431,16.6913887,37.81535439,1000,32.82368293,21.68306017
abd_102,u,3.25,3.34,402.3766423,328.125,25.87217347,171.875,22.94458382,25.87217347,11.98430564,13.88786783,1031.25,6.979504041,18.89266943,1000,22.64231585,187.2506471,39.45620442,32.84364677,39.45620442,-16.81388857,1000,22.64231585,0,1375,3.397763998,152.8430401,38.79599975,31.23332179,38.79599975,-35.39823575,1000,13.55647487,-10.15871088
abd_102,rr,3.34,3.37,194.2746296,390.625,58.01705102,195.3125,48.37862165,58.01705102,2.297578069,55.71947295,945.3125,44.6972096,13.31984143,828.125,22.22588505,171.875,8.426721812,19.43849345,4.783128779,17.44275627,921.875,19.69882066,2.527064386,921.875,23.29740997,203.125,20.24281676,22.44011859,14.43983863,8.857571339,984.375,23.69416358,-0.396753602
abd_102,kh,3.37,3.48,348.9323575,781.25,5.287116755,187.5,11.20190872,15.05655145,5.632474022,-0.345357267,1000,0.40772017,4.879396584,414.0625,54.10745883,210.9375,42.44980603,54.10745883,-1.752911378,55.8603702,1046.875,44.631167,9.476291821,414.0625,35.77254411,203.125,22.13362493,35.77254411,-1.126801501,36.89934561,1007.8125,9.64758489,26.12495922
abd_102,oh,3.48,3.69,409.8637153,1062.5,-6.611165401,203.125,-0.652323506,-3.163996442,-0.652323506,-5.958841895,1046.875,-7.324824051,0.71365865,1015.625,9.048750536,187.5,1.343057847,6.694424563,12.40907269,-3.360322155,1015.625,9.048750536,0,1484.375,7.478824517,203.125,2.619137083,0.859773907,22.70476366,-15.22593914,921.875,-4.347219797,11.82604431
abd_102,s,3.75,3.89,720.8222824,375,51.0193146,187.5,50.09644766,51.0193146,7.174494465,43.84482013,906.25,11.87862126,39.14069334,843.75,13.75544049,187.5,-1.664156094,1.393102021,8.59702074,5.158419751,859.375,13.70991397,0.045526521,859.375,21.41949856,187.5,14.46235512,18.88318172,5.776949581,15.64254898,859.375,21.41949856,0
abd_102,k,3.89,4.01,1051.012027,312.5,28.35577473,187.5,43.11265964,35.90456557,43.11265964,-14.75688491,1000,19.2416375,9.114137235,375,50.71197229,187.5,49.98829813,50.71197229,2.340786859,48.37118543,937.5,14.34945663,36.36251565,390.625,50.04071039,203.125,49.45050258,50.04071039,10.32968686,39.71102353,1015.625,32.15632776,17.88438263
abd_102,u,4.01,4.13,343.7637336,953.125,7.620203517,203.125,41.56511361,21.09789405,41.56511361,-33.94491009,953.125,7.620203517,0,250,40.67221953,187.5,42.39837899,34.06903673,42.39837899,-1.726159461,1000,16.43427642,24.23794311,250,41.13055945,187.5,42.89223864,31.44939596,42.89223864,-1.761679188,875,14.78239556,26.34816389
abd_102,l,4.13,4.16,307.2474287,281.25,37.96052309,187.5,37.78129864,31.37746028,39.70939819,-1.748875103,1000,2.726554007,35.23396908,1656.25,5.432572378,187.5,13.53667347,15.06236419,3.196412035,2.236160344,890.625,-4.702352838,10.13492522,437.5,3.432569017,171.875,10.78278265,16.93656802,-8.65058978,12.0831588,1000,1.990072563,1.442496454
abd_102,sh,4.16,4.28,942.298173,250,29.0942704,144.1106903,36.33730829,22.92230499,36.33730829,-7.243037884,937.5,-2.027583007,31.12185341,343.75,53.33864319,187.5,47.41665186,53.33864319,15.49164231,37.84700088,875,16.22421473,37.11442846,343.75,50.70677012,156.25,48.73708506,50.70677012,16.41428628,34.29248384,1000,9.878478366,40.82829175
abd_102,i,4.28,4.35,287.9905318,328.125,25.54221165,156.25,16.92612791,25.54221165,-1.32720376,26.86941541,1015.625,-9.338264982,34.88047663,312.5,17.26571407,171.5217686,17.61282157,17.26571407,17.61282157,-0.347107504,937.5,-9.091372711,26.35708678,312.5,18.84114477,139.6698643,12.68348892,18.84114477,1.205764009,17.63538076,1000,-19.47450944,38.31565421
abd_102,k,4.35,4.39,258.4928294,578.125,51.24339443,156.25,45.86176571,45.10374871,51.24339443,0,921.875,40.12545622,11.11793822,343.75,13.18999303,156.25,12.20931749,12.64190927,9.442268398,3.747724633,937.5,-7.910620659,21.10061369,968.75,30.3102418,156.25,22.1100952,18.72894789,34.28031781,-3.970076008,968.75,30.3102418,0
abd_102,kh,4.39,4.52,337.2270126,531.25,48.71332409,109.375,38.561309,42.80162268,9.986702525,38.72662157,968.75,36.82632321,11.88700089,640.625,51.49835529,125,42.0313326,44.64170132,11.13252323,40.36583206,1000,44.15072941,7.347625874,531.25,48.71332409,109.375,38.561309,42.80162268,9.986702525,38.72662157,968.75,36.82632321,11.88700089
abd_102,aa,4.52,4.64,546.4877305,531.25,48.71332409,109.375,38.561309,42.80162268,9.986702525,38.72662157,968.75,36.82632321,11.88700089,531.25,48.71332409,109.375,38.561309,42.80162268,9.986702525,38.72662157,968.75,36.82632321,11.88700089,531.25,48.71332409,109.375,38.561309,42.80162268,9.986702525,38.72662157,968.75,36.82632321,11.88700089
abd_102,k,4.64,4.85,566.4139043,531.25,48.71332409,109.375,38.561309,42.80162268,9.986702525,38.72662157,968.75,36.82632321,11.88700089,531.25,48.71332409,109.375,38.561309,42.80162268,9.986702525,38.72662157,968.75,36.82632321,11.88700089,531.25,48.71332409,109.375,38.561309,42.80162268,9.986702525,38.72662157,968.75,36.82632321,11.88700089
abd_102,sil,4.91,4.98,698.3344573,531.25,48.71332409,109.375,38.561309,42.80162268,9.986702525,38.72662157,968.75,36.82632321,11.88700089,531.25,48.71332409,109.375,38.561309,42.80162268,9.986702525,38.72662157,968.75,36.82632321,11.88700089,531.25,48.71332409,109.375,38.561309,42.80162268,9.986702525,38.72662157,968.75,36.82632321,11.88700089
abd_103,sil,0,0.21,721.2929507,343.75,44.73557995,156.25,41.10582481,45.08359918,10.72643607,34.00914388,875,21.46811138,23.26746857,531.25,48.71332409,109.375,38.561309,42.80162268,9.986702525,38.72662157,968.75,36.82632321,11.88700089,531.25,48.71332409,109.375,38.561309,42.80162268,9.986702525,38.72662157,968.75,36.82632321,11.88700089
abd_103,k,0.21,0.28,816.6739748,500,17.40739971,156.25,27.64724861,27.69820428,12.83685151,4.570548201,1000,10.55615748,6.851242232,375,40.61387981,156.25,43.94697462,50.16205854,11.18516512,29.42871469,968.75,30.47564885,10.13823096,375,39.7635179,156.25,46.81549026,49.45912559,11.29752807,28.46598983,1000,44.98282911,-5.219311206
abd_103,oh,0.28,0.36,363.6182216,625,38.80993543,189.8782509,47.36442352,39.70519196,47.36442352,-8.55448809,875,32.01974591,6.790189519,968.75,15.90492834,187.5,9.823701529,24.15239279,8.822021564,7.082906771,968.75,15.90492834,0,687.5,14.30580919,187.5,34.54117284,20.98286644,35.0587463,-20.75293711,1031.25,12.27629763,2.029511561
abd_103,tth,0.36,0.45,463.2766179,781.25,54.64738435,187.5,44.47305691,46.50959736,7.515120305,47.13226404,968.75,43.42407316,11.22331118,625,50.62415412,190.2433051,46.20228427,45.16207854,50.62415412,0,875,40.38669347,10.23746065,750,46.67346235,187.5,43.0480238,42.83654071,51.7813082,-5.107845853,875,45.05780991,1.615652435
abd_103,A,0.45,0.49,651.1667153,390.625,41.36906514,187.5,47.13863838,42.42779994,47.13863838,-5.76957324,937.5,20.06367526,21.30538988,750,50.96580041,187.5,44.98815058,47.07805812,0.840060719,50.12573969,968.75,44.4994276,6.466372812,593.75,54.94372333,187.5,46.42017957,49.4392463,10.14548212,44.79824121,1000,39.32081981,15.62290352
